customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment,first_purchase,last_purchase,lifespan_days,avg_purchase_value,lifespan_years,purchases_per_year,estimated_clv
CUST_01334,430,3,165.22,2,1,1,211,Hibernating,2023-01-13,2023-10-29,289,55.07333333333333,0.7912388774811773,3.791522491349481,626.44
CUST_01335,29,16,3579.56,5,4,5,545,Champions,2023-02-28,2024-12-03,644,223.7225,1.7631759069130732,9.074534161490684,6090.53
CUST_01336,377,23,5316.32,2,5,5,255,Cannot Lose Them,2022-11-04,2023-12-21,412,231.14434782608694,1.1279945242984257,20.39016990291262,14139.22
CUST_01337,35,7,919.14,5,2,2,522,Potential Loyalists,2023-12-16,2024-11-27,347,131.3057142857143,0.9500342231348392,7.368155619596541,2902.44
CUST_01338,282,14,3053.7799999999997,3,4,4,344,Loyal Customers,2022-12-03,2024-03-25,478,218.12714285714284,1.3086926762491444,10.697698744769875,7000.38
CUST_01339,48,7,1330.05,4,2,3,423,Potential Loyalists,2023-08-19,2024-11-14,453,190.00714285714284,1.2402464065708418,5.644039735099338,3217.22
CUST_01340,247,4,811.31,3,2,2,322,Need Attention,2023-09-21,2024-04-29,221,202.8275,0.6050650239561944,6.610859728506787,4022.59
CUST_01341,344,2,53.68,2,1,1,211,Hibernating,2023-11-04,2024-01-23,80,26.84,0.2190280629705681,9.13125,735.25
CUST_01342,226,16,1564.01,3,4,3,343,Loyal Customers,2022-08-27,2024-05-20,632,97.750625,1.730321697467488,9.246835443037975,2711.65
CUST_01343,101,25,3881.2200000000003,4,5,5,455,Champions,2023-05-30,2024-09-22,481,155.24880000000002,1.3169062286105406,18.983887733887734,8841.68
CUST_01344,165,19,2649.96,4,5,4,454,Champions,2022-08-21,2024-07-20,699,139.4715789473684,1.9137577002053388,9.928111587982833,4154.07
CUST_01345,317,17,3265.7200000000003,3,4,4,344,Loyal Customers,2022-10-01,2024-02-19,506,192.10117647058826,1.3853524982888432,12.271245059288537,7071.96
CUST_01346,155,39,5689.36,4,5,5,455,Champions,2022-06-15,2024-07-30,776,145.88102564102564,2.1245722108145104,18.356636597938145,8033.65
CUST_01347,117,6,845.14,4,2,2,422,Potential Loyalists,2023-09-16,2024-09-06,356,140.85666666666665,0.974674880219028,6.155898876404494,2601.3
CUST_01348,562,1,126.45,1,1,1,111,Hibernating,2023-06-19,2023-06-19,0,126.45,0.08213552361396304,12.175,4618.59
CUST_01349,52,9,905.71,4,3,2,432,Potential Loyalists,2024-01-29,2024-11-10,286,100.63444444444445,0.783025325119781,11.493881118881118,3470.04
CUST_01350,768,1,62.88,1,1,1,111,Hibernating,2022-11-25,2022-11-25,0,62.88,0.08213552361396304,12.175,2296.69
CUST_01351,317,3,150.25,3,1,1,311,Need Attention,2023-04-10,2024-02-19,315,50.083333333333336,0.8624229979466119,3.4785714285714286,522.66
CUST_01352,299,27,8198.95,3,5,5,355,Loyal Customers,2022-12-10,2024-03-08,454,303.66481481481486,1.242984257357974,21.721916299559474,19788.55
CUST_01353,72,5,932.3199999999999,4,2,2,422,Potential Loyalists,2024-01-12,2024-10-21,283,186.464,0.7748117727583846,6.453180212014135,3609.86
CUST_01354,208,19,2959.72,3,5,4,354,Loyal Customers,2022-08-13,2024-06-07,664,155.77473684210526,1.8179329226557153,10.451430722891565,4884.21
CUST_01355,598,5,546.74,1,2,2,122,Hibernating,2022-08-25,2023-05-14,262,109.348,0.7173169062286106,6.970419847328245,2286.6
CUST_01356,46,10,1673.32,4,3,3,433,Potential Loyalists,2023-08-25,2024-11-16,449,167.332,1.2292950034223136,8.134743875278396,4083.61
CUST_01357,639,16,3724.2,1,4,5,145,Cannot Lose Them,2022-07-31,2023-04-03,246,232.7625,0.6735112936344969,23.75609756097561,16588.59
CUST_01358,132,8,1006.77,4,3,3,433,Potential Loyalists,2023-11-09,2024-08-22,287,125.84625,0.785763175906913,10.181184668989548,3843.79
CUST_01359,677,3,409.2,1,1,2,112,Hibernating,2022-06-28,2023-02-24,241,136.4,0.6598220396988365,4.546680497925311,1860.5
CUST_01360,866,2,196.84999999999997,1,1,1,111,Hibernating,2022-05-13,2022-08-19,98,98.42499999999998,0.2683093771389459,7.454081632653061,2201.0
CUST_01361,55,15,2890.36,4,4,4,444,Champions,2023-05-18,2024-11-07,539,192.6906666666667,1.4757015742642026,10.16465677179963,5875.9
CUST_01362,427,6,603.06,2,2,2,222,Hibernating,2022-12-20,2023-11-01,316,100.50999999999999,0.865160848733744,6.935126582278481,2091.15
CUST_01363,303,16,3811.77,3,4,5,345,Loyal Customers,2023-07-15,2024-03-04,233,238.235625,0.6379192334017796,25.081545064377682,17925.95
CUST_01364,92,5,898.6700000000001,4,2,2,422,Potential Loyalists,2024-03-02,2024-10-01,213,179.734,0.5831622176591376,8.573943661971832,4623.09
CUST_01365,628,20,5187.25,1,5,5,155,Cannot Lose Them,2022-05-24,2023-04-14,325,259.3625,0.8898015058179329,22.476923076923075,17489.01
CUST_01366,323,5,675.72,3,2,2,322,Need Attention,2023-04-10,2024-02-13,309,135.144,0.8459958932238193,5.910194174757281,2396.18
CUST_01367,571,5,482.40999999999997,1,2,2,122,Hibernating,2022-09-07,2023-06-10,276,96.482,0.75564681724846,6.616847826086957,1915.22
CUST_01368,225,9,1096.47,3,3,3,333,Need Attention,2022-10-06,2024-05-21,593,121.83,1.623545516769336,5.543423271500844,2026.07
CUST_01369,711,5,611.46,1,2,2,122,Hibernating,2022-05-22,2023-01-21,244,122.292,0.6680355920602327,7.484631147540984,2745.93
CUST_01370,270,20,4799.25,3,5,5,355,Loyal Customers,2022-03-26,2024-04-06,742,239.9625,2.0314852840520192,9.845013477088948,7087.3
CUST_01371,513,1,64.75,2,1,1,211,Hibernating,2023-08-07,2023-08-07,0,64.75,0.08213552361396304,12.175,2364.99
CUST_01372,6,9,770.3199999999999,5,3,2,532,Potential Loyalists,2023-06-16,2024-12-26,559,85.5911111111111,1.5304585900068446,5.880590339892666,1509.98
CUST_01373,493,8,1161.6,2,3,3,233,At Risk,2022-06-11,2023-08-27,442,145.2,1.2101300479123889,6.610859728506787,2879.69
CUST_01374,30,10,1919.32,5,3,4,534,Potential Loyalists,2023-12-14,2024-12-02,354,191.932,0.9691991786447639,10.317796610169491,5940.95
CUST_01375,385,2,206.43,2,1,1,211,Hibernating,2023-06-17,2023-12-13,179,103.215,0.49007529089664614,4.081005586592179,1263.66
CUST_01376,12,6,648.81,5,2,2,522,Potential Loyalists,2024-02-29,2024-12-20,295,108.13499999999999,0.8076659822039699,7.428813559322034,2409.94
CUST_01377,5,24,3388.39,5,5,5,555,Champions,2023-11-14,2024-12-27,409,141.18291666666667,1.1197809719370295,21.432762836185816,9077.82
CUST_01378,240,3,329.82,3,1,1,311,Need Attention,2023-10-31,2024-05-06,188,109.94,0.5147159479808351,5.82845744680851,1922.34
CUST_01379,200,6,589.26,3,2,2,322,Need Attention,2023-09-04,2024-06-15,285,98.21,0.7802874743326489,7.689473684210526,2265.55
CUST_01380,711,1,52.21,1,1,1,111,Hibernating,2023-01-21,2023-01-21,0,52.21,0.08213552361396304,12.175,1906.97
CUST_01381,145,12,1301.48,4,4,3,443,Loyal Customers,2023-04-06,2024-08-09,491,108.45666666666666,1.3442847364818618,8.926680244399185,2904.47
CUST_01382,34,9,1112.83,5,3,3,533,Potential Loyalists,2023-12-16,2024-11-28,348,123.64777777777778,0.9527720739219713,9.446120689655173,3503.98
CUST_01383,684,5,884.5600000000001,1,2,2,122,Hibernating,2022-06-11,2023-02-17,251,176.912,0.6872005475701575,7.275896414342629,3861.58
CUST_01384,26,7,936.31,5,2,2,522,Potential Loyalists,2023-11-16,2024-12-06,386,133.75857142857143,1.056810403832991,6.623704663212435,2657.93
CUST_01385,10,20,4400.46,5,5,5,555,Champions,2023-11-21,2024-12-22,397,220.023,1.0869267624914443,18.40050377833753,12145.6
CUST_01386,865,1,160.5,1,1,1,111,Hibernating,2022-08-20,2022-08-20,0,160.5,0.08213552361396304,12.175,5862.26
CUST_01387,310,39,12640.93,3,5,5,355,Loyal Customers,2022-03-17,2024-02-26,711,324.1264102564103,1.946611909650924,20.03481012658228,19481.43
CUST_01388,371,7,1644.48,2,2,3,223,Hibernating,2022-11-23,2023-12-27,399,234.9257142857143,1.0924024640657084,6.407894736842105,4516.14
CUST_01389,636,2,443.19,1,1,2,112,Hibernating,2022-11-04,2023-04-06,153,221.595,0.4188911704312115,4.7745098039215685,3174.02
CUST_01390,5,21,5055.1900000000005,5,5,5,555,Champions,2023-11-28,2024-12-27,395,240.72333333333336,1.08145106091718,19.41835443037975,14023.35
CUST_01391,277,13,2412.78,3,4,4,344,Loyal Customers,2022-11-25,2024-03-30,491,185.59846153846155,1.3442847364818618,9.670570264765784,5384.53
CUST_01392,363,3,473.36,2,1,2,212,Hibernating,2023-04-05,2024-01-04,274,157.78666666666666,0.7501711156741958,3.9990875912408756,1893.01
CUST_01393,108,5,592.48,4,2,2,422,Potential Loyalists,2023-11-04,2024-09-15,316,118.49600000000001,0.865160848733744,5.779272151898734,2054.46
CUST_01394,115,6,981.54,4,2,3,423,Potential Loyalists,2023-11-21,2024-09-08,292,163.59,0.7994524298425736,7.50513698630137,3683.3
CUST_01395,271,6,477.26,3,2,2,322,Need Attention,2023-05-06,2024-04-05,335,79.54333333333334,0.917180013689254,6.54179104477612,1561.07
CUST_01396,480,5,485.74,2,2,2,222,Hibernating,2023-01-15,2023-09-09,237,97.148,0.648870636550308,7.705696202531646,2245.78
CUST_01397,281,8,1207.88,3,3,3,333,Need Attention,2022-11-10,2024-03-26,502,150.985,1.374401095140315,5.820717131474103,2636.52
CUST_01398,25,17,2501.36,5,4,4,544,Champions,2023-03-27,2024-12-07,621,147.13882352941178,1.700205338809035,9.9987922705314,4413.63
CUST_01399,120,8,1259.28,4,3,3,433,Potential Loyalists,2024-01-08,2024-09-03,239,157.41,0.6543463381245722,12.225941422594142,5773.46
CUST_01400,769,1,95.21,1,1,1,111,Hibernating,2022-11-24,2022-11-24,0,95.21,0.08213552361396304,12.175,3477.55
CUST_01401,408,12,2125.96,2,4,4,244,Cannot Lose Them,2022-08-05,2023-11-20,472,177.16333333333333,1.2922655715263518,9.286016949152543,4935.43
CUST_01402,113,2,175.48,4,1,1,411,New Customers,2024-04-02,2024-09-10,161,87.74,0.4407939767282683,4.537267080745342,1194.3
CUST_01403,231,9,1601.2,3,3,3,333,Need Attention,2022-12-03,2024-05-15,529,177.91111111111113,1.4483230663928817,6.2140831758034025,3316.66
CUST_01404,419,2,86.43,2,1,1,211,Hibernating,2023-06-05,2023-11-09,157,43.215,0.42984257357973993,4.6528662420382165,603.22
CUST_01405,23,18,3494.59,5,5,5,555,Champions,2023-03-19,2024-12-09,631,194.1438888888889,1.727583846680356,10.419175911251982,6068.46
CUST_01406,748,9,1464.51,1,3,3,133,At Risk,2022-02-21,2022-12-15,297,162.72333333333333,0.813141683778234,11.068181818181818,5403.15
CUST_01407,346,16,4147.84,2,4,5,245,Cannot Lose Them,2023-05-07,2024-01-21,259,259.24,0.7091033538672142,22.563706563706564,17548.25
CUST_01408,338,15,3132.5,3,4,4,344,Loyal Customers,2022-07-19,2024-01-29,559,208.83333333333334,1.5304585900068446,9.800983899821109,6140.32
CUST_01409,420,13,1863.49,2,4,4,244,Cannot Lose Them,2022-06-23,2023-11-08,503,143.3453846153846,1.377138945927447,9.439860834990059,4059.48
CUST_01410,47,19,3775.52,4,5,5,455,Champions,2022-12-11,2024-11-15,705,198.71157894736842,1.9301848049281314,9.843617021276597,5868.12
CUST_01411,450,7,1547.16,2,2,3,223,Hibernating,2022-08-15,2023-10-09,420,221.02285714285716,1.1498973305954825,6.0875,4036.43
CUST_01412,334,9,1403.5700000000002,3,3,3,333,Need Attention,2022-08-05,2024-02-02,546,155.95222222222225,1.4948665297741273,6.020604395604396,2816.78
CUST_01413,71,5,1015.85,4,2,3,423,Potential Loyalists,2024-01-24,2024-10-22,272,203.17000000000002,0.7446954140999316,6.714154411764706,4092.34
CUST_01414,628,4,568.38,1,2,2,122,Hibernating,2022-09-14,2023-04-14,212,142.095,0.5804243668720055,6.891509433962264,2937.75
CUST_01415,829,1,211.46,1,1,1,111,Hibernating,2022-09-25,2022-09-25,0,211.46,0.08213552361396304,12.175,7723.58
CUST_01416,68,6,880.4399999999999,4,2,2,422,Potential Loyalists,2024-01-05,2024-10-25,294,146.73999999999998,0.8049281314168378,7.454081632653061,3281.44
CUST_01417,205,14,3005.91,3,4,4,344,Loyal Customers,2022-11-26,2024-06-10,562,214.70785714285714,1.538672142368241,9.098754448398576,5860.72
CUST_01418,309,3,124.38,3,1,1,311,Need Attention,2023-07-13,2024-02-27,229,41.46,0.6269678302532512,4.784934497816594,595.15
CUST_01419,69,9,717.44,4,3,2,432,Potential Loyalists,2023-12-06,2024-10-24,323,79.71555555555557,0.8843258042436687,10.177244582043343,2433.85
CUST_01420,550,2,172.48,1,1,1,111,Hibernating,2023-03-31,2023-07-01,92,86.24,0.2518822724161533,7.940217391304349,2054.29
CUST_01421,38,9,655.29,5,3,2,532,Potential Loyalists,2023-04-24,2024-11-24,580,72.81,1.5879534565366187,5.667672413793103,1237.99
CUST_01422,15,29,6929.64,5,5,5,555,Champions,2023-05-14,2024-12-17,583,238.95310344827587,1.596167008898015,18.16852487135506,13024.28
CUST_01423,635,2,197.22,1,1,1,111,Hibernating,2023-01-08,2023-04-07,89,98.61,0.243668720054757,8.207865168539326,2428.13
CUST_01424,318,5,1164.17,3,2,3,323,Need Attention,2023-06-13,2024-02-18,250,232.834,0.6844626967830253,7.305000000000001,5102.56
CUST_01425,496,3,309.71000000000004,2,1,1,211,Hibernating,2022-11-17,2023-08-24,280,103.23666666666668,0.7665982203969883,3.913392857142857,1212.02
CUST_01426,14,24,3895.33,5,5,5,555,Champions,2023-10-12,2024-12-18,433,162.30541666666667,1.1854893908281998,20.244803695150114,9857.52
CUST_01427,45,8,1465.26,4,3,3,433,Potential Loyalists,2024-01-19,2024-11-17,303,183.1575,0.8295687885010267,9.643564356435643,5298.87
CUST_01428,174,18,3147.3,4,5,4,454,Champions,2023-09-22,2024-07-11,293,174.85000000000002,0.8021902806297057,22.438566552901026,11770.15
CUST_01429,50,8,1816.1,4,3,4,434,Potential Loyalists,2024-03-22,2024-11-12,235,227.0125,0.6433949349760438,12.434042553191489,8468.05
CUST_01430,378,18,2750.21,2,5,4,254,Cannot Lose Them,2022-03-19,2023-12-20,641,152.78944444444446,1.754962354551677,10.256630265210608,4701.31
CUST_01431,1,27,6137.04,5,5,5,555,Champions,2023-10-08,2024-12-31,450,227.29777777777778,1.2320328542094456,21.915,14943.69
CUST_01432,99,8,1246.29,4,3,3,433,Potential Loyalists,2024-01-14,2024-09-24,254,155.78625,0.6954140999315537,11.503937007874017,5376.47
CUST_01433,643,8,1565.26,1,3,3,133,At Risk,2022-04-01,2023-03-30,363,195.6575,0.9938398357289527,8.049586776859504,4724.89
CUST_01434,14,10,1268.8500000000001,5,3,3,533,Potential Loyalists,2024-01-21,2024-12-18,332,126.88500000000002,0.9089664613278576,11.001506024096386,4187.78
CUST_01435,555,3,489.53,1,1,2,112,Hibernating,2022-11-28,2023-06-26,210,163.17666666666665,0.5749486652977412,5.217857142857143,2554.3
CUST_01436,82,6,1040.56,4,2,3,423,Potential Loyalists,2023-11-11,2024-10-11,335,173.42666666666665,0.917180013689254,6.54179104477612,3403.56
CUST_01437,292,11,2039.6399999999999,3,4,4,344,Loyal Customers,2023-04-09,2024-03-15,341,185.42181818181817,0.9336071184120466,11.782258064516128,6554.06
CUST_01438,35,5,763.06,5,2,2,522,Potential Loyalists,2024-02-20,2024-11-27,281,152.612,0.7693360711841205,6.499110320284697,2975.53
CUST_01439,437,1,63.51,2,1,1,211,Hibernating,2023-10-22,2023-10-22,0,63.51,0.08213552361396304,12.175,2319.7
CUST_01440,270,15,1118.49,3,4,3,343,Loyal Customers,2022-10-31,2024-04-06,523,74.566,1.431895961670089,10.475621414913958,2343.38
CUST_01441,304,33,7137.25,3,5,5,355,Loyal Customers,2022-06-30,2024-03-03,612,216.28030303030303,1.675564681724846,19.69485294117647,12778.83
CUST_01442,9,5,677.54,5,2,2,522,Potential Loyalists,2024-03-14,2024-12-23,284,135.50799999999998,0.7775496235455168,6.430457746478873,2614.14
CUST_01443,40,6,529.75,5,2,2,522,Potential Loyalists,2023-12-18,2024-11-22,340,88.29166666666667,0.9308692676249144,6.445588235294118,1707.28
CUST_01444,378,10,807.67,2,3,2,232,At Risk,2022-07-02,2023-12-20,536,80.767,1.4674880219028064,6.814365671641791,1651.13
CUST_01445,668,6,765.77,1,2,2,122,Hibernating,2022-05-03,2023-03-05,306,127.62833333333333,0.837782340862423,7.161764705882353,2742.13
CUST_01446,357,9,1866.92,2,3,4,234,Cannot Lose Them,2023-03-10,2024-01-10,306,207.43555555555557,0.837782340862423,10.742647058823529,6685.22
CUST_01447,5,12,1916.8899999999999,5,4,4,544,Champions,2023-07-19,2024-12-27,527,159.7408333333333,1.4428473648186173,8.316888045540798,3985.64
CUST_01448,727,2,234.24,1,1,1,111,Hibernating,2022-08-10,2023-01-05,148,117.12,0.405201916495551,4.9358108108108105,1734.25
CUST_01449,19,9,1243.8700000000001,5,3,3,533,Potential Loyalists,2024-03-14,2024-12-13,274,138.20777777777778,0.7501711156741958,11.997262773722627,4974.35
CUST_01450,406,16,4025.43,2,4,5,245,Cannot Lose Them,2023-02-23,2023-11-22,272,251.589375,0.7446954140999316,21.485294117647058,16216.42
CUST_01451,212,6,408.64,3,2,2,322,Need Attention,2023-06-09,2024-06-03,360,68.10666666666667,0.9856262833675564,6.0875,1243.8
CUST_01452,840,1,23.16,1,1,1,111,Hibernating,2022-09-14,2022-09-14,0,23.16,0.08213552361396304,12.175,845.92
CUST_01453,435,20,4635.16,2,5,5,255,Cannot Lose Them,2022-09-12,2023-10-24,407,231.75799999999998,1.1143052703627652,17.94840294840295,12479.06
CUST_01454,20,11,1494.28,5,4,3,543,Loyal Customers,2023-10-24,2024-12-12,415,135.84363636363636,1.136208076659822,9.68132530120482,3945.44
CUST_01455,365,19,3138.11,2,5,4,254,Cannot Lose Them,2022-04-15,2024-01-02,627,165.16368421052633,1.7166324435318274,11.068181818181818,5484.19
CUST_01456,316,9,1509.9099999999999,3,3,3,333,Need Attention,2022-08-05,2024-02-20,564,167.76777777777775,1.5441478439425051,5.82845744680851,2933.48
CUST_01457,70,3,121.7,4,1,1,411,New Customers,2023-12-09,2024-10-23,319,40.56666666666667,0.8733744010951403,3.4349529780564265,418.03
CUST_01458,777,3,191.36,1,1,1,111,Hibernating,2022-06-06,2022-11-16,163,63.78666666666667,0.4462696783025325,6.72239263803681,1286.4
CUST_01459,41,6,577.69,5,2,2,522,Potential Loyalists,2023-11-08,2024-11-21,379,96.28166666666668,1.0376454483230664,5.782321899736147,1670.19
CUST_01460,289,18,3792.27,3,5,5,355,Loyal Customers,2023-05-09,2024-03-18,314,210.68166666666667,0.8596851471594799,20.937898089171973,13233.69
CUST_01461,4,18,3795.38,5,5,5,555,Champions,2023-12-18,2024-12-28,376,210.85444444444445,1.0294318959616702,17.48537234042553,11060.61
CUST_01462,490,5,336.63,2,2,1,221,Hibernating,2023-02-12,2023-08-30,199,67.326,0.5448323066392882,9.17713567839196,1853.58
CUST_01463,26,7,545.2,5,2,2,522,Potential Loyalists,2023-10-24,2024-12-06,409,77.88571428571429,1.1197809719370295,6.25122249388753,1460.64
CUST_01464,289,12,1974.98,3,4,4,344,Loyal Customers,2022-11-26,2024-03-18,478,164.58166666666668,1.3086926762491444,9.169456066945607,4527.37
CUST_01465,254,2,167.39000000000001,3,1,1,311,Need Attention,2023-12-03,2024-04-22,141,83.69500000000001,0.3860369609856263,5.180851063829787,1300.83
CUST_01466,270,5,632.08,3,2,2,322,Need Attention,2023-06-27,2024-04-06,284,126.41600000000001,0.7775496235455168,6.430457746478873,2438.74
CUST_01467,1,11,1986.0900000000001,5,4,4,544,Champions,2023-11-28,2024-12-31,399,180.55363636363637,1.0924024640657084,10.069548872180452,5454.28
CUST_01468,483,11,1537.89,2,4,3,243,Loyal Customers,2022-06-14,2023-09-06,449,139.80818181818182,1.2292950034223136,8.948218262806236,3753.1
CUST_01469,200,13,1820.55,3,4,4,344,Loyal Customers,2023-03-16,2024-06-15,457,140.0423076923077,1.2511978097193703,10.390043763676148,4365.14
CUST_01470,236,9,1407.71,3,3,3,333,Need Attention,2022-11-07,2024-05-10,550,156.41222222222223,1.5058179329226558,5.976818181818182,2804.54
CUST_01471,73,5,481.99,4,2,2,422,Potential Loyalists,2024-01-09,2024-10-20,285,96.398,0.7802874743326489,6.407894736842105,1853.12
CUST_01472,265,33,8320.08,3,5,5,355,Loyal Customers,2022-10-24,2024-04-11,535,252.12363636363636,1.4647501711156743,22.52943925233645,17040.61
CUST_01473,56,8,1281.13,4,3,3,433,Potential Loyalists,2023-08-25,2024-11-06,439,160.14125,1.2019164955509924,6.6560364464692485,3197.72
CUST_01474,439,1,17.46,2,1,1,211,Hibernating,2023-10-20,2023-10-20,0,17.46,0.08213552361396304,12.175,637.73
CUST_01475,573,2,302.21,1,1,1,111,Hibernating,2022-12-22,2023-06-08,168,151.105,0.459958932238193,4.348214285714286,1971.11
CUST_01476,278,21,4868.11,3,5,5,355,Loyal Customers,2023-04-02,2024-03-29,362,231.8147619047619,0.9911019849418207,21.18853591160221,14735.45
CUST_01477,305,17,3249.8,3,4,4,344,Loyal Customers,2022-05-07,2024-03-02,665,191.16470588235296,1.8206707734428473,9.337218045112783,5354.84
CUST_01478,317,40,8832.43,3,5,5,355,Loyal Customers,2022-03-04,2024-02-19,717,220.81075,1.9630390143737166,20.376569037656903,13498.1
CUST_01479,774,8,1296.3,1,3,3,133,At Risk,2022-04-06,2022-11-19,227,162.0375,0.621492128678987,12.872246696035242,6257.36
CUST_01480,18,24,5552.92,5,5,5,555,Champions,2023-10-27,2024-12-14,414,231.37166666666667,1.1334702258726899,21.17391304347826,14697.13
CUST_01481,1,10,2663.64,5,3,4,534,Potential Loyalists,2023-12-06,2024-12-31,391,266.364,1.0704996577686516,9.341432225063938,7464.66
CUST_01482,210,8,865.32,3,3,2,332,Need Attention,2023-01-22,2024-06-05,500,108.165,1.3689253935660506,5.844,1896.35
CUST_01483,667,21,4427.64,1,5,5,155,Cannot Lose Them,2022-04-19,2023-03-06,321,210.84,0.8788501026694046,23.89485981308411,15113.98
CUST_01484,12,23,5528.42,5,5,5,555,Champions,2023-10-29,2024-12-20,418,240.36608695652174,1.1444216290212184,20.09748803827751,14492.26
CUST_01485,304,2,608.11,3,1,2,312,Need Attention,2023-12-21,2024-03-03,73,304.055,0.1998631074606434,10.006849315068493,9127.9
CUST_01486,653,4,316.43,1,2,1,121,Hibernating,2022-08-26,2023-03-20,206,79.1075,0.5639972621492129,7.092233009708738,1683.15
CUST_01487,288,8,792.9499999999999,3,3,2,332,Need Attention,2023-01-18,2024-03-19,426,99.11874999999999,1.1663244353182751,6.859154929577465,2039.61
CUST_01488,244,3,235.34,3,1,1,311,Need Attention,2023-08-01,2024-05-02,275,78.44666666666667,0.7529089664613279,3.9845454545454544,937.72
CUST_01489,689,2,364.31,1,1,1,111,Hibernating,2022-10-14,2023-02-12,121,182.155,0.33127994524298426,6.037190082644628,3299.11
CUST_01490,216,18,2120.84,3,5,4,354,Loyal Customers,2023-07-27,2024-05-30,308,117.82444444444445,0.8432580424366872,21.34577922077922,7545.16
CUST_01491,97,9,1075.92,4,3,3,433,Potential Loyalists,2023-04-20,2024-09-26,525,119.54666666666668,1.4373716632443532,6.261428571428572,2245.6
CUST_01492,530,16,3552.82,1,4,5,145,Cannot Lose Them,2022-09-09,2023-07-21,315,222.05125,0.8624229979466119,18.55238095238095,12358.74
CUST_01493,20,17,3532.07,5,4,5,545,Champions,2023-03-31,2024-12-12,622,207.76882352941178,1.702943189596167,9.982717041800642,6222.29
CUST_01494,49,6,923.71,4,2,2,422,Potential Loyalists,2023-11-18,2024-11-13,361,153.95166666666668,0.9883641341546886,6.070637119113573,2803.75
CUST_01495,47,5,513.05,4,2,2,422,Potential Loyalists,2024-03-02,2024-11-15,258,102.60999999999999,0.7063655030800822,7.078488372093023,2178.97
CUST_01496,700,5,548.02,1,2,2,122,Hibernating,2022-05-31,2023-02-01,246,109.604,0.6735112936344969,7.423780487804878,2441.03
CUST_01497,115,11,1071.1,4,4,3,443,Loyal Customers,2023-08-22,2024-09-08,383,97.37272727272726,1.0485968514715949,10.490208877284594,3064.38
CUST_01498,11,5,865.0999999999999,5,2,2,522,Potential Loyalists,2024-02-06,2024-12-21,319,173.01999999999998,0.8733744010951403,5.724921630094044,2971.58
CUST_01499,52,14,2143.2000000000003,4,4,4,444,Champions,2023-07-02,2024-11-10,497,153.08571428571432,1.3607118412046544,10.288732394366196,4725.17
CUST_01500,543,6,537.67,1,2,2,122,Hibernating,2022-09-07,2023-07-08,304,89.61166666666666,0.8323066392881588,7.208881578947368,1938.0
CUST_01501,7,22,4719.16,5,5,5,555,Champions,2023-11-10,2024-12-25,411,214.50727272727272,1.1252566735112937,19.55109489051095,12581.56
CUST_01502,320,1,62.57,3,1,1,311,Need Attention,2024-02-16,2024-02-16,0,62.57,0.08213552361396304,12.175,2285.37
CUST_01503,44,9,850.39,4,3,2,432,Potential Loyalists,2023-03-25,2024-11-18,604,94.48777777777778,1.6536618754277892,5.442466887417218,1542.74
CUST_01504,768,4,449.99,1,2,2,122,Hibernating,2022-06-10,2022-11-25,168,112.4975,0.459958932238193,8.696428571428571,2934.98
CUST_01505,373,1,85.07,2,1,1,211,Hibernating,2023-12-25,2023-12-25,0,85.07,0.08213552361396304,12.175,3107.18
CUST_01506,442,5,502.34999999999997,2,2,2,222,Hibernating,2023-02-15,2023-10-17,244,100.47,0.6680355920602327,7.484631147540984,2255.94
CUST_01507,191,2,293.65999999999997,3,1,1,311,Need Attention,2024-01-15,2024-06-24,161,146.82999999999998,0.4407939767282683,4.537267080745342,1998.62
CUST_01508,49,10,2073.16,4,3,4,434,Potential Loyalists,2024-01-21,2024-11-13,297,207.31599999999997,0.813141683778234,12.2979797979798,7648.7
CUST_01509,594,13,2414.85,1,4,4,144,Cannot Lose Them,2022-03-02,2023-05-18,442,185.7576923076923,1.2101300479123889,10.742647058823529,5986.59
CUST_01510,618,29,6699.89,1,5,5,155,Cannot Lose Them,2022-01-19,2023-04-24,460,231.03068965517244,1.2594113620807665,23.02663043478261,15959.57
CUST_01511,565,30,5498.7699999999995,1,5,5,155,Cannot Lose Them,2022-02-08,2023-06-16,493,183.29233333333332,1.3497604380561259,22.226166328600407,12221.66
CUST_01512,784,2,27.7,1,1,1,111,Hibernating,2022-08-13,2022-11-09,88,13.85,0.24093086926762491,8.301136363636363,344.91
CUST_01513,38,15,2918.15,5,4,4,544,Champions,2023-07-16,2024-11-24,497,194.54333333333335,1.3607118412046544,11.023641851106639,6433.73
CUST_01514,45,8,909.74,4,3,2,432,Potential Loyalists,2023-08-10,2024-11-17,465,113.7175,1.273100616016427,6.283870967741936,2143.76
CUST_01515,8,9,1306.61,5,3,3,533,Potential Loyalists,2024-02-09,2024-12-24,319,145.17888888888888,0.8733744010951403,10.304858934169278,4488.14
CUST_01516,17,13,1868.3899999999999,5,4,4,544,Champions,2023-09-02,2024-12-15,470,143.72230769230768,1.2867898699520877,10.102659574468085,4355.93
CUST_01517,78,16,2127.31,4,4,4,444,Champions,2023-01-24,2024-10-15,630,132.956875,1.7248459958932238,9.276190476190475,3700.0
CUST_01518,664,8,885.1800000000001,1,3,2,132,At Risk,2022-07-13,2023-03-09,239,110.64750000000001,0.6543463381245722,12.225941422594142,4058.31
